datetime,NO2_BRINGELLY,NO2_CAMDEN,NO2_CAMPBELLTOWN_WEST,NO2_LIVERPOOL,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN WEST,OZONE_LIVERPOOL,OZONE_CAMPBELLTOWN,OZONE_ABERDEEN,OZONE_BULGA,OZONE_CAMBERWELL,OZONE_JERRYS PLAINS,OZONE_MAISON DIEU,OZONE_MERRIWA,OZONE_MOUNT THORLEY,OZONE_MUSWELLBROOK,OZONE_MUSWELLBROOK NW,OZONE_SINGLETON,OZONE_SINGLETON NW,OZONE_SINGLETON SOUTH,OZONE_WARKWORTH,OZONE_WYBONG,OZONE_BERESFIELD,OZONE_CARRINGTON,OZONE_MAYFIELD,OZONE_NEWCASTLE,OZONE_STOCKTON,OZONE_WALLSEND,OZONE_MORISSET,OZONE_WYONG,OZONE_ALBION PARK,OZONE_ALBION PARK RAIL,OZONE_ALBION PARK SOUTH,OZONE_KEMBLA GRANGE,OZONE_WARRAWONG,OZONE_WOLLONGONG,OZONE_BRADFIELD HIGHWAY,OZONE_ALBURY,OZONE_ARMIDALE,OZONE_BATHURST,OZONE_COFFS HARBOUR,OZONE_GOULBURN,OZONE_GUNNEDAH,OZONE_NARRABRI,OZONE_ORANGE,OZONE_PORT MACQUARIE,OZONE_TAMWORTH,OZONE_WAGGA WAGGA,OZONE_WAGGA WAGGA NORTH,OZONE_BARGO,OZONE_BLACKTOWN ,OZONE_CHULLORA,OZONE_COOK AND PHILLIP,OZONE_EARLWOOD,OZONE_LIDCOMBE,OZONE_LIDCOMBE (FORMER),OZONE_LINDFIELD,OZONE_LIVERPOOL,OZONE_MACARTHUR,OZONE_MACQUARIE PARK,OZONE_OAKDALE,OZONE_PARRAMATTA NORTH ,OZONE_PENRITH,OZONE_PROSPECT,OZONE_RANDWICK,OZONE_RICHMOND,OZONE_ROUSE HILL,OZONE_ROZELLE,OZONE_ST MARYS,OZONE_SYDNEY,OZONE_VINEYARD,OZONE_WOOLOOWARE,OZONE_ARMIDALE,OZONE_BOURKE,OZONE_BROKEN HILL,OZONE_BURONGA,OZONE_COBAR,OZONE_CONDOBOLIN,OZONE_COOMA,OZONE_COOMBAH,OZONE_COWRA,OZONE_DENILIQUIN,OZONE_DUBBO,OZONE_EUSTON,OZONE_GRAFTON,OZONE_GRIFFITH,OZONE_GUNNEDAH,OZONE_GUNNEDAH SOUTH EAST,OZONE_HAY,OZONE_HILLSTON,OZONE_IVANHOE,OZONE_JUNEE,OZONE_KYALITE,OZONE_LAKE VICTORIA,OZONE_LAMEROO,OZONE_LISMORE,OZONE_LODDON PLAINS,OZONE_MERIMBULA,OZONE_MOOLAWATANA,OZONE_MOREE,OZONE_NARRANDERA,OZONE_PARKES,OZONE_POONCARIE,OZONE_RAND,OZONE_TEMORA,OZONE_TIBOOBURRA,OZONE_WAGGA WAGGA NORTH,OZONE_WALGETT,OZONE_WALPEUP,OZONE_WERRIMULL,OZONE_WEST WYALONG,OZONE_WHITE CLIFFS,OZONE_WYCHEPROOF,OZONE_CAMMERAY,OZONE_CATARACT RFS,OZONE_KATOOMBA,OZONE_KURRAJONG HEIGHTS,OZONE_LIVERPOOL SWAQS,OZONE_PORT KEMBLA,OZONE_PORT KEMBLA STEELWORKS,OZONE_WENTWORTH FALLS,OZONE_KURRI KURRI,OZONE_BOWRAL,OZONE_BATEMANS BAY,OZONE_COFFS HARBOUR,OZONE_COFFS HARBOUR,OZONE_COOMA,OZONE_GRAFTON,OZONE_LISMORE,OZONE_MERIMBULA,OZONE_PORT MACQUARIE,OZONE_TAREE,OZONE_ULLADULLA,PM25_CAMDEN,PM25_LIVERPOOL,PM25_BRINGELLY,WDR_BRINGELLY,WDR_CAMDEN,WDR_CAMPBELLTOWN_WEST,WDR_LIVERPOOL,WSP_BRINGELLY,WSP_CAMDEN,WSP_CAMPBELLTOWN_WEST,WSP_LIVERPOOL,hour,season_number,forecast_hours
2019-01-02 03:00:00+10:00,,,,,1.782364368,1.987801194,1.453393579,1.501056552,0.4943,0.4943,0.2886,0,0.3619,0.1339,0.8518,1.1513,0.1811,0.5028,2.7321,0.8228,1.2157,1.0196,2.2856,2.7046,1.8494,3.4867,4.6753,0.5807,1.0338,0.5929,0.4523,1.1912,1.8306,3.0795,0.7515,5.0397,0.9251,0.3523,0.38,1.3284,1.8798,0.5096,1.9823,1.7529,0.3977,1.3872,5.9963,0.8469,3.1615,0.457,1.5546,0.4774,2.2389,0,2.0884,0.5182,1.5212,0,0,3.9186,0.0635,0.1869,1.9542,0,0.8845,1.6221,2.6178,3.9976,0.5513,0,1.4256,0.4884,3.9766,0,3.1792,1.4433,1.3393,3.6768,0.2857,0.5919,0.6987,0,1.4726,0.0163,0.2456,0.4539,4.9863,0,0.7565,0.7542,2.8042,0.1369,0.6718,0,0,0.9372,0,1.2386,3.2904,0.8018,0,4.6185,0.3666,1.7105,1.9047,0.6386,0.0702,2.9031,0,0.9599,0,1.6209,0.981,0.8649,4.7817,0,1.2673,1.7149,2.5467,4.8787,2.7069,1.3245,0.5412,0,3.3021,1.2313,0.9042,0.7065,0,0.7552,0.3859,3.1459,0.669,0.827,0,5.251,0,,,,,,,,,,,17
2019-01-02 04:00:00+10:00,,,,,1.813787222,1.964722991,1.401027441,1.53444159,3.3685,3.3685,0,0.6426,0.2866,2.8246,0,0.2649,0.1395,0,2.0515,0.2396,3.6728,0.4657,2.3842,1.3502,0.2713,0,3.8665,3.4815,0,0.7938,0.978,2.2568,1.41,0.64,1.2772,0,2.4085,0.0931,0,0,2.0812,0,0,5.9244,0,0,0.0656,3.7237,0.8648,0.9698,0.0944,2.0153,3.1463,0,0.2035,1.5401,1.6105,2.1703,0.9964,1.7678,1.493,2.3124,0.3211,0.2813,0.2853,3.6001,0.0044,0.1554,0,2.8314,0.886,0.035,4.4072,3.9597,0.206,3.2402,2.8578,0.772,2.259,2.3557,0.8295,1.4395,1.0788,2.9283,1.1737,0.0948,2.4561,0.8432,1.543,2.5177,1.6196,1.1478,0,3.3665,0.1241,0.8403,2.8094,5.5718,0.775,0,1.5022,0,2.0955,4.4908,2.2755,0,1.4164,0.0344,0.1293,5.9319,1.2746,3.6489,1.7133,1.9792,1.1649,0,4.0833,0.4475,0.3072,1.2097,3.6957,2.3936,3.6485,3.7128,0.6618,0.1193,1.5955,1.7178,0.6359,0.7607,1.8853,1.7753,0.0705,1.1141,5,2.3941,1.005,,,,,,,,,,,18
2019-01-02 05:00:00+10:00,,,,,1.848555684,2.025084019,1.496510744,1.623313665,1.9394,1.9394,1.0017,0.1643,0,0.914,0,0.8741,0.2385,0.5195,0.1652,0.1835,0.9867,0,2.1145,0,2.4654,1.6769,1.126,0.9478,3.205,0.0327,3.9318,0,0.613,0.742,0,2.2386,0,2.199,0.7703,1.0799,1.2019,0.8599,1.2643,0.6236,1.5749,0,0,1.0036,0.3391,1.8983,0,0.5825,0.1471,3.5316,0.3461,0.1513,1.864,1.7858,0,2.139,0.7299,1.5817,0.6986,0.8461,0.3433,2.9927,0.7739,4.3841,0.5213,4.267,0.593,1.2685,1.115,1.5596,0.9112,0.5226,1.4461,1.3085,0.2731,1.3584,0.8791,1.6699,3.7189,1.6199,3.2867,0.6819,0,1.4785,2.1982,2.6893,2.4876,0.9203,1.4125,0,2.6649,0.6441,0,1.4615,0.6416,2.6022,0,0,0.5526,0.4868,1.4714,0.0303,0.9203,0.3103,0.276,0.6193,2.6667,0.194,2.4843,0,0.8903,0.8314,0,0,0.9058,0.4381,0,0,2.8179,0,0,1.7688,1.0372,3.8022,0.5905,0.4084,0,0.9588,0.672,0.5427,4.8626,3.3979,0.3179,,,,,,,,,,,19
2019-01-02 06:00:00+10:00,,,,,1.781430006,2.015737772,1.419886708,1.501840115,0.3381,0.3381,4.298,0.2532,0.8835,3.1073,1.5359,1.368,0.942,1.4752,2.978,0,2.3737,0.6262,2.9031,0,0.74,1.7496,0,2.6799,5.1469,0.3436,0.9117,3.7388,3.8446,1.5961,3.574,2.2412,0.7673,1.3837,4.1294,1.6605,0.4191,1.6903,2.6642,1.6834,0.894,2.1719,2.6688,1.5955,0.1425,0,3.8007,0.5387,0.3337,3.0873,1.8404,3.0529,2.2375,2.8631,2.3933,1.0205,1.6628,0.8494,0.721,0.9839,5.8795,0,0.3183,0.2412,2.2731,0.0305,0.5727,4.3385,1.1659,0.365,1.822,0,1.0071,0.1905,3.4455,0.841,0.5186,0.911,0.0088,2.9768,3.6025,0.9914,0.411,4.9096,0.0002,0.0534,2.4352,0.3142,2.1715,1.3306,0.8367,0,0.3679,1.4987,2.8016,0.9118,1.4668,0.9195,1.8491,0.9792,3.6188,0.6961,1.2469,0,2.0317,3.9494,0.2053,0.6349,2.5777,3.0639,0.9421,0,0.325,4.572,0,2.8675,0.8872,1.2921,0.3343,1.4489,1.477,0.6362,4.7825,0.6116,0.1245,1.2444,0,4.6297,0.3301,3.6678,1.0097,0.7706,2.0053,,,,,,,,,,,20
2019-01-02 07:00:00+10:00,,,,,1.766498923,2.011800051,1.434188247,1.523944139,2.7458,2.7458,0,0,0.5944,3.6041,0,2.2201,0,0.6007,0.0409,0,0.8707,0,2.3512,3.5934,1.2607,0,1.5041,4.8466,0.6691,0.1709,2.2044,1.5529,0.3629,0.1191,1.0438,1.9966,2.14,2.0193,4.4353,0.901,0.2064,1.4312,0.0887,2.5869,1.9507,3.6729,2.4174,1.6143,1.8758,5.046,1.5678,0.5195,0,1.2272,2.7453,0.7624,3.4086,0.2596,0.4345,1.4,0.4103,0.485,0.6922,0,0.0596,0.1575,0.4934,2.6851,0.3671,3.9024,2.5269,3.6354,0.2645,0.4985,1.7354,5.2028,5.1935,0,1.5557,2.7962,0,1.1605,1.1485,0.472,4.6141,1.9976,0.6344,3.5993,1.9756,0.8134,0.1929,1.9933,0,0.6988,1.4732,0.0373,2.0942,0.6132,0,3.9785,1.9135,2.0631,1.5091,1.022,0,2.8801,1.9597,0.1086,2.2076,0.5814,3.457,1.7226,0.6601,2.1619,0,0.234,4.2911,4.1274,0,2.8798,1.2874,2.7123,0.0276,1.0069,0.3407,0,1.3253,2.7939,0.8956,0.7784,1.5817,0,0.7868,4.0888,2.925,0,0.9702,,,,,,,,,,,21
2019-01-02 08:00:00+10:00,,,,,1.81345892,2.029412985,1.42323792,1.556626201,3.4928,3.4928,3.6191,0.7022,2.3208,1.8464,0,1.8921,0.1621,0.8188,3.5047,0,2.2677,0,1.0919,1.6,0,1.1923,4.3063,1.1765,0.3728,0.0818,1.652,2.75,0,0.3567,0,0,4.5762,2.9796,0.8418,0.0767,1.7518,3.5414,2.176,1.7135,0,3.6614,0,2.0032,0,4.4417,0,1.0988,0.3002,0.8827,0.6837,0.9077,0.2895,1.5447,1.8924,0.8758,1.4976,1.253,0.9531,4.92,0.6399,0,0.94,0.7865,2.8646,0.6419,1.0397,5.7619,2.638,4.6702,0.234,0,0.9513,0.4422,0.9089,1.7666,0,5.5664,3.8946,0,1.6333,1.7654,0,0,4.9294,0.5413,2.2953,0.7295,4.2147,0.6379,1.1935,5.8966,0,0.8049,1.1241,1.3326,4.7195,0.6322,1.2856,0.8384,0.0743,0.5777,2.8587,0.5206,2.3532,0,0,5.9292,1.8957,0,1.9127,2.4872,0.9219,1.6218,2.9819,0.033,0,0.5192,1.5308,1.771,2.8671,1.4629,1.4574,0.1311,3.9653,3.4181,0,1.4283,0,2.5834,0.3721,2.4304,2.6897,,,,,,,,,,,22
2019-01-02 09:00:00+10:00,,,,,1.752164841,1.931109667,1.404334068,1.497889161,4.5045,4.5045,0.8331,1.9978,0,0.3043,0,0.5428,0.1396,0.7002,0.9178,0.9399,0.0201,0.0322,0.7226,0,2.699,1.465,0,1.2126,0.5918,1.4753,3.8952,0,0.7499,3.4057,1.9208,0,0.6688,0.7654,0.1016,1.2048,0.007,4.3698,0.6244,0.1061,0.528,0,0.0021,1.9019,4.0976,1.7379,0,0.9934,5.1762,0.9294,1.9122,0,1.2474,0.9017,0.7103,0.3676,2.9611,0.8651,0.3312,0,5.282,1.1168,0.1716,0,1.0962,0.4721,4.1924,0.8323,0.8222,0.4939,3.8248,3.8288,0,3.3835,0,1.098,0,0.0429,5.8972,1.1464,2.7527,0,2.4824,1.1301,1.1533,0.5778,0.4013,0.9027,2.7031,0.3983,0.0496,3.5729,3.7813,0,1.4657,3.8753,2.7357,1.3263,0.2387,1.7637,0.2311,2.9867,0.3751,0.7712,0.9482,2.7812,0,2.8573,5.4266,1.8531,0,2.2991,4.7338,3.1788,3.4689,0.7324,0.8404,0.5567,0,0.5619,5.0698,1.8334,0,0.7305,3.0043,4.9055,2.8849,2.5415,0,0.7927,0,1.2961,2.2733,,,,,,,,,,,23
2019-01-02 10:00:00+10:00,,,,,1.842713594,1.971760869,1.374163628,1.511509657,0,0,0.1838,0.8553,4.601,2.0405,0.8511,0.9379,1.8319,0,2.5253,0.7944,3.6177,0.7299,2.854,3.128,3.2367,0.1502,3.587,0,0.6504,0.8858,3.7291,2.9573,0.2988,0.5878,0.7333,1.5162,3.6953,2.053,1.634,2.3018,0.3726,3.5557,0.5324,1.9893,2.4567,4.2638,3.7752,2.0444,0.6079,1.1353,0,0.6579,0,0,0.2694,0.1453,1.6806,0.5387,0,0,0,2.8411,4.5927,0,1.2021,4.5175,0.8677,2.3521,2.4639,2.879,2.4791,0.9339,0.4533,5.3367,2.8886,0.3957,0,0.3375,2.9784,0.3989,1.1222,5.3765,0.5412,1.5721,0,0.1131,1.3147,3.0928,1.2071,0.912,3.2188,0.1191,1.9466,1.3876,2.4581,2.166,0.7983,0.2445,0.4999,5.4481,3.875,2.7149,2.7106,1.4163,2.3977,0,2.3801,0.874,0.4369,0.8127,5.9782,0,3.6629,3.5698,1.5759,0.4558,0,1.1139,3.4304,2.1154,3.4899,2.0312,4.2294,2.8632,0.8134,4.2318,0,3.7596,0.1349,2.5915,2.0059,0.4699,0,4.7368,0,0,0,,,,,,,,,,,24
2019-01-02 11:00:00+10:00,,,,,26.9607,11.3489,19.2921,6.5694,26.1668,38.9661,40.7763,39.3175,41.4894,32.8875,33.9404,43.1909,19.2836,23.3925,39.1396,15.8996,12.7511,39.9552,16.7746,28.2956,12.6955,34.3914,10.7273,37.5664,41.6548,28.1308,17.7345,38.043,13.4771,23.7506,30.9039,41.3973,21.984,33.0757,39.1381,0.5803,27.9819,45.8039,4.7851,30.6983,9.7789,16.6026,41.7462,43.2658,3.9913,16.607,43.9685,20.0853,24.3475,37.6118,40.2793,34.5215,12.5843,41.361,25.6354,36.4188,16.9723,10.2221,9.3868,46.908,35.6984,31.4913,39.3913,4.4464,33.9302,36.4471,32.5905,48.7212,43.0253,18.9753,46.9431,17.2298,25.5623,41.5861,3.6252,22.4095,25.0921,7.4227,40.1698,0.437,8.6357,35.9669,16.9173,25.7659,21.9171,16.913,1.5884,33.431,16.1686,25.4643,24.015,2.0587,39.0801,38.3515,34.6904,47.6625,37.3533,23.6087,44.2872,21.166,45.3405,38.1776,9.2048,46.6064,49.1989,6.1512,43.8823,40.202,47.0166,4.4288,9.6989,25.7665,0.1819,40.3118,48.616,37.8686,4.6996,32.3552,5.8472,1.1813,4.7206,42.8235,43.6948,37.3162,20.1294,26.1332,11.6725,19.3335,11.5557,0.6183,19.6354,24.9514,15.4384,,,,,,,,,,,25
2019-01-02 12:00:00+10:00,,,,,13.074,22.9696,6.396,46.9257,42.4222,32.5091,18.68,13.3569,27.0095,31.7323,46.1644,36.4226,43.0445,19.2005,47.3694,31.7964,0.3382,48.1545,29.5394,45.2637,10.1271,6.7906,35.4288,45.3975,33.4457,12.899,35.2937,23.4721,23.1726,24.5523,3.5113,13.9891,32.6645,31.9303,47.2039,39.891,39.6821,2.0345,5.1962,2.4733,37.8867,12.06,47.1481,9.0488,19.4999,41.8356,2.2513,1.8292,21.2273,5.4563,47.1263,26.2226,48.5318,23.3092,22.1212,34.5441,33.191,13.7246,42.926,8.447,1.7136,48.2929,16.5993,33.7867,16.4476,33.7263,28.8543,43.4399,41.9819,34.8962,23.571,36.1809,28.7174,9.5698,40.2318,24.7987,29.8114,10.2067,32.0571,11.327,28.4964,24.9604,42.2928,11.8142,19.6241,14.9039,21.5591,3.481,42.1676,5.4932,31.5197,14.474,19.0322,3.5114,16.6186,14.2837,25.2605,12.0309,46.6206,41.3157,32.6106,42.2494,21.6958,30.3936,49.4488,25.3776,41.3539,37.6534,11.9077,4.8059,19.3965,43.1382,29.1198,13.4695,26.7926,17.3444,23.2909,14.6707,23.9192,28.7379,36.5176,4.2996,7.7828,47.4209,1.4899,40.1771,15.3335,13.6865,32.3364,2.0633,31.1854,30.3873,16.3284,,,,,,,,,,,26
2019-01-02 13:00:00+10:00,,,,,7.8466,2.0592,42.2317,19.9431,32.1548,0.3385,21.1194,6.5356,18.8242,18.4829,3.1904,46.1931,14.5589,15.4566,28.5959,41.6145,34.5323,44.7366,49.9275,42.3839,47.1741,33.359,15.2686,28.2157,29.73,41.0451,14.8759,32.9005,7.4543,47.9412,11.1214,22.2328,41.7509,23.1678,14.4142,49.0789,10.1925,46.6908,5.105,26.9018,7.425,43.8363,36.4674,42.8154,10.1486,3.0801,18.7211,32.8764,40.0823,28.6491,39.7,6.3301,43.1951,35.045,16.2256,29.0078,24.4027,2.9397,8.8408,20.6606,0.397,36.8123,21.4174,30.2637,44.1251,32.9813,34.876,28.4453,26.1229,47.2205,47.3128,21.2666,45.8303,23.1166,45.1288,7.0155,45.4013,22.1793,35.9168,17.4881,24.9864,12.1647,13.7665,11.3178,11.3074,45.4877,11.5598,6.9715,26.6203,12.4746,24.7668,8.1909,0.9133,18.0362,24.67,43.8947,44.8045,42.4535,24.2318,35.5528,30.0749,10.6855,46.4051,30.5583,28.7317,16.7417,0.4569,19.5945,5.4219,5.5508,42.6932,42.923,15.2488,23.359,48.9763,19.3561,0.0025,23.4708,26.305,31.766,36.8191,19.2802,41.632,27.1449,44.3046,17.4014,5.808,38.7663,19.1762,18.3087,40.6822,32.9226,14.4271,,,,,,,,,,,27
2019-01-02 14:00:00+10:00,,,,,10.7215,8.9544,22.7079,32.7111,1.0663,28.2014,18.4036,1.0277,42.3688,4.318,14.1054,40.5089,1.0652,12.8513,46.4802,40.4228,7.1435,27.0574,24.385,43.035,2.4913,4.0778,0.5409,1.9457,10.4984,28.4045,44.5648,35.616,27.8908,18.8318,11.0283,6.6644,43.9718,28.9591,10.8368,28.574,2.4225,39.4017,46.1234,28.0512,14.5054,47.5778,32.3868,17.5948,6.093,35.4874,8.8769,43.4416,6.8002,27.4888,36.8559,23.2781,7.3906,7.0327,39.2974,46.6358,15.7888,15.5933,34.9406,0.684,46.3329,6.094,45.6533,30.5736,19.9544,14.4882,16.294,19.816,13.4702,4.0338,8.6105,26.318,35.6904,30.6255,28.2727,5.1973,27.2585,17.2446,43.0783,38.7595,49.8102,31.074,47.725,5.46,33.5915,8.312,3.1254,3.5405,37.5368,43.0576,2.0105,34.5899,27.0466,16.9249,30.7987,36.9741,25.7441,40.1871,30.7835,44.8431,1.4496,47.3111,28.5031,3.2118,38.1445,20.9123,8.9165,49.366,33.2787,10.0162,7.2445,47.72,43.419,44.8556,40.6144,11.8029,45.3692,38.4062,42.598,27.1339,35.1691,13.4944,1.0197,26.176,2.5737,22.2683,12.3443,9.6778,3.5572,15.0649,42.4852,18.5677,41.1653,,,,,,,,,,,28
2019-01-02 15:00:00+10:00,,,,,2.1681,36.3623,18.0878,11.6847,17.8992,38.2572,48.5844,37.2461,2.0224,10.2172,48.1243,0.7256,29.0416,1.7529,38.0237,12.1252,20.7898,40.6681,21.3438,45.1902,11.6025,32.8495,13.2746,15.3018,25.1642,37.038,27.4496,9.1503,5.583,9.297,13.8225,16.4445,33.8439,23.3586,30.9324,16.6081,3.1704,32.5353,41.6007,23.9096,20.953,33.9399,18.5246,24.6851,2.1304,4.5684,2.7613,32.4861,48.6319,45.703,25.6228,43.6348,4.6193,46.3303,36.5045,47.2906,38.3308,10.0654,45.0603,27.8515,23.4954,27.4231,44.5219,26.3554,7.3176,28.2198,2.036,44.9864,8.5394,13.8277,35.0539,42.0602,5.9822,37.0029,19.7878,35.4169,17.4558,20.3131,22.1242,27.9445,26.989,21.1109,3.0781,43.9935,19.1008,46.4168,32.5733,9.9697,19.4015,12.2792,9.5854,30.0275,47.7956,1.8339,33.3509,15.193,14.9708,47.8753,26.0455,23.3032,16.6073,46.2091,23.2099,49.9326,6.6558,23.4488,29.9931,37.58,10.7772,33.9905,11.4759,6.4232,4.0454,18.9879,39.7356,44.3365,8.6681,5.2968,38.8797,34.371,8.273,9.8125,9.7764,49.9456,15.2174,25.7165,15.9484,0.2232,29.9129,17.0256,26.3052,35.9301,31.1241,,,,,,,,,,,29
2019-01-02 16:00:00+10:00,,,,,33.0899,21.5155,49.4714,31.7079,39.9642,28.26,1.5642,6.2681,20.5446,20.1752,14.1572,36.9611,48.0856,41.306,13.7254,23.1597,7.4698,42.7062,23.6009,2.6045,35.563,31.3975,20.5141,26.8867,2.6859,36.2641,26.4781,21.6919,47.8418,15.1883,36.9845,45.7532,46.7779,12.9757,38.7697,27.8935,44.9607,17.674,24.6693,49.9041,42.2784,44.326,34.8593,3.7026,37.2833,39.5464,16.3412,20.447,33.1716,33.233,1.1151,17.2496,34.2039,39.0609,5.9992,14.4399,11.5443,8.1905,47.9673,22.183,3.0745,22.524,43.4434,45.1394,13.0328,42.9454,5.4998,11.9514,2.5656,31.3129,0.9524,30.1957,26.9967,9.0653,18.0771,34.546,47.9259,13.2105,17.7489,24.6387,30.7821,28.9819,7.8493,13.4473,3.4965,3.295,36.396,37.6494,9.148,27.6725,10.3927,12.8567,29.7392,37.873,9.899,0.4923,31.7465,33.0005,48.7692,11.5461,35.1276,22.3198,2.2765,33.667,20.0767,6.3295,12.1598,17.3939,15.6414,47.2876,10.7722,16.4121,39.3502,21.3488,44.3073,5.8021,25.11,44.879,42.9455,5.7721,30.7139,35.9045,47.1789,29.1977,19.767,31.7656,16.5339,14.3397,32.6616,16.2606,23.6769,22.4911,30.7831,,,,,,,,,,,30
2019-01-02 17:00:00+10:00,,,,,10.0065,33.3248,25.757,14.5799,18.5555,22.3035,14.646,18.8725,39.4459,13.4561,9.1759,47.4914,29.169,24.4889,39.5451,46.302,18.01,44.7348,45.1219,16.3761,47.8483,42.1168,35.4782,28.5894,4.5717,13.3257,45.867,33.4609,40.9678,9.8503,11.2571,25.2354,39.7502,34.6261,42.8196,17.5334,5.9131,28.0593,37.8248,17.144,37.7663,33.5413,48.1013,20.068,45.6392,6.5503,31.0592,43.3379,0.8155,21.9347,27.169,35.8914,8.0854,21.717,41.118,11.2252,25.8622,6.1314,29.1352,29.9964,19.006,35.8567,3.9187,15.8084,7.1248,49.8268,25.3185,2.2514,24.5918,40.5134,41.3454,5.2003,42.6663,23.3195,36.2313,11.8952,4.3645,31.177,33.0457,45.6602,8.9741,28.3411,43.3947,23.3862,17.4962,31.5771,22.8405,7.5084,15.0601,39.9434,12.4806,4.1164,13.7265,17.5455,49.7103,11.7371,29.6413,41.6492,22.4619,8.4141,23.5551,13.0365,26.2333,49.3777,37.5204,37.0042,44.4775,13.8858,25.0697,27.487,40.4567,45.0639,45.0445,29.8234,41.5459,22.6061,17.0836,27.2094,44.3538,32.7081,15.8004,26.2337,8.7449,11.6918,45.4231,16.7493,13.5551,9.7276,40.7034,10.9804,8.7079,1.4813,12.4129,,,,,,,,,,,31
2019-01-02 18:00:00+10:00,,,,,11.0469,1.0319,18.1327,36.2853,10.6698,38.1611,33.3857,27.2457,27.304,0.8598,42.0858,31.5158,13.527,8.223,49.6269,9.0855,31.4573,8.4396,46.7554,47.905,3.9912,20.8341,18.2588,3.8414,1.9518,38.4756,30.6348,16.6259,27.7679,42.2186,10.0059,36.2862,40.92,32.6483,3.2711,30.7885,40.5076,21.8834,40.1292,40.4258,21.7203,28.7308,10.5429,22.9482,39.6197,39.2034,13.3718,45.6793,37.8715,13.2514,42.0499,48.9239,18.8851,49.7195,11.1077,44.1604,8.4066,38.725,42.4237,2.1134,1.7754,27.805,34.8851,17.9443,2.9105,0.0063,6.9793,34.0701,23.8933,39.5364,21.0364,45.3322,16.6857,25.5593,36.7332,6.2971,6.7656,36.4211,23.8676,23.7161,26.6371,16.6397,0.2117,47.5169,46.8722,27.0599,9.878,30.6629,46.2529,21.5164,16.5117,42.5508,46.711,48.0356,43.2031,46.2066,4.6272,42.1131,8.5834,6.2999,42.9297,32.5937,30.6399,15.0034,37.7204,5.2562,48.2122,41.8501,32.0137,26.4515,33.057,19.691,24.892,6.0234,2.1514,34.7089,33.35,40.7048,40.8306,12.4369,28.4886,32.1788,3.5479,2.2803,6.3959,17.4082,48.5973,27.3982,47.9447,18.657,3.2317,29.8399,5.4889,,,,,,,,,,,32
2019-01-02 19:00:00+10:00,,,,,41.648,32.0591,1.241,40.6583,30.2955,35.4643,32.4502,43.2772,29.3089,35.0373,32.082,36.5433,16.7732,10.8615,10.7102,41.3051,12.2728,30.6795,42.264,11.422,27.6957,19.3242,22.5519,1.3148,19.9788,37.9077,0.4579,42.6128,37.1332,43.8689,26.6628,18.5131,8.5303,3.4008,6.2818,38.2274,32.9426,14.4587,43.4131,14.0808,38.9297,18.9347,43.4509,10.1375,2.654,27.5174,1.6956,2.7836,49.2649,19.1684,7.4694,37.068,46.5787,48.8213,11.223,45.6452,32.5121,7.7552,19.1903,37.3261,12.1805,43.4929,23.6965,23.9913,14.7958,4.809,9.1774,35.7592,7.677,34.9972,42.6369,27.5657,34.3001,39.4784,16.7782,49.2679,26.225,48.2589,32.7278,6.8681,5.0142,15.449,47.8747,6.7323,49.3388,2.417,5.1983,3.6198,38.6495,39.6716,34.6662,13.7633,4.4118,7.4576,46.6661,35.8309,16.7404,17.156,10.2793,3.1913,35.2873,34.7793,7.3326,14.4448,13.5735,26.9281,39.8478,22.066,49.6336,33.6218,11.6518,38.6694,7.9972,42.9071,10.5754,37.8635,4.2308,14.2331,23.9059,27.8731,22.2922,13.3931,0.2608,4.3647,38.4483,25.9735,9.465,22.2222,25.9192,42.0461,16.8876,20.7657,47.6267,,,,,,,,,,,33
2019-01-02 20:00:00+10:00,,,,,39.5809,2.7895,37.6177,22.5438,12.8495,49.5735,16.9523,45.2265,20.9512,23.4629,15.7433,34.6466,13.2578,9.2699,37.7316,32.6412,16.4593,46.3295,9.2007,6.4338,28.4154,18.1925,48.1416,44.4223,18.2189,29.7865,28.0158,29.8403,20.4486,16.2761,36.9835,44.1604,9.4404,41.2323,31.0524,1.3016,9.4023,22.9962,3.3043,46.2942,24.4818,39.0737,29.7072,41.7978,29.3331,42.8657,16.6993,16.0889,11.3109,37.6663,9.0602,10.5868,42.06,12.32,9.2916,28.5617,26.5272,42.5797,29.4054,8.1944,36.3335,8.529,11.1205,48.3044,32.2923,31.8985,0.9536,10.2617,32.5095,31.8483,0.2089,3.6623,45.4863,31.6103,25.3309,9.1048,44.4505,19.6579,45.6121,30.7474,1.94,22.2387,0.7744,46.0484,27.1069,20.4643,9.1095,26.1399,18.5107,45.9092,32.8485,45.8427,10.071,49.604,38.8944,22.803,1.8071,26.4945,5.209,45.8379,12.1585,31.3825,48.9855,4.2628,40.4661,3.4358,40.9569,13.8961,38.2869,29.805,26.368,1.8575,18.625,19.1581,33.2713,31.8783,45.4553,8.8942,4.8671,42.7428,11.6279,16.6797,13.688,37.2407,31.8664,37.1701,44.6588,42.0051,18.2195,21.6786,12.8705,47.4832,2.4355,,,,,,,,,,,34
